Thread ID: 70235269057760
Total: 3.003410
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.01      0.001     0.000     0.000     0.001       33   StateMachine::StateCollection#matches? 
  0.01      0.000     0.000     0.000     0.000       11   MockTelnet#cmd 
  0.01      0.000     0.000     0.000     0.000       93   Mutex#unlock 
  0.01      0.001     0.000     0.000     0.001       22   Sync_m#sync_lock 
  0.01      0.000     0.000     0.000     0.000       35   StateMachine::State#value 
  0.01      0.002     0.000     0.000     0.001       22   Sync_m#sync_unlock 
  0.01      0.000     0.000     0.000     0.000       92   Kernel#block_given? 
  0.01      0.000     0.000     0.000     0.000       47   Kernel#respond_to? 
  0.01      0.000     0.000     0.000     0.000       26   String#colorize 
  0.01      0.000     0.000     0.000     0.000       38   Time#initialize 
  0.01      0.000     0.000     0.000     0.000       23   Hash#merge 
  0.01      0.002     0.000     0.000     0.002       26   Logger#format_message 
  0.01      0.000     0.000     0.000     0.000       51   Hash#[]= 
  0.01      0.181     0.000     0.000     0.181       52  *Logger::LogDevice#write 
  0.01      0.001     0.000     0.000     0.001       35   StateMachine::MacroMethods#state_machine 
  0.01      0.000     0.000     0.000     0.000       33   StateMachine::State#matches? 
  0.01      0.000     0.000     0.000     0.000       62   Kernel#class 
  0.01      0.000     0.000     0.000     0.000       11   NixonPi::Retryable#retryable 
  0.01      0.000     0.000     0.000     0.000       41   StateMachine::Machine#attribute 
  0.00      0.000     0.000     0.000     0.000      102   Symbol#=== 
  0.00      0.000     0.000     0.000     0.000       38   <Class::Time>#allocate 
  0.00      0.001     0.000     0.000     0.001       11   Time#minus_with_coercion 
  0.00      0.000     0.000     0.000     0.000       26   MonitorMixin#mon_check_owner 
  0.00      0.184     0.000     0.000     0.184       26   Logger#debug 
  0.00      1.948     0.000     0.000     1.948       11   #<StateMachine::StateContext:0x007fc1da35d768>#write 
  0.00      0.000     0.000     0.000     0.000       11   Time#minus_without_duration 
  0.00      0.000     0.000     0.000     0.000       26   String#yellow 
  0.00      0.000     0.000     0.000     0.000       26   NixonPi::Logging#log 
  0.00      0.000     0.000     0.000     0.000       49   Hash#[] 
  0.00      0.000     0.000     0.000     0.000       64   Kernel#hash 
  0.00      0.000     0.000     0.000     0.000       22   NixonPi::HandlerStateMachine#params 
  0.00      0.000     0.000     0.000     0.000       33   Kernel#lambda 
  0.00      0.000     0.000     0.000     0.000       35   StateMachine::ClassMethods#state_machines 
  0.00      0.000     0.000     0.000     0.000        9   StateMachine::Assertions#assert_valid_keys 
  0.00      0.008     0.000     0.000     0.008       11   NixonPi::AbioCardClient#pwm_write 
  0.00      0.000     0.000     0.000     0.000       23   Hash#initialize_copy 
  0.00      0.003     0.000     0.000     0.003       22   NixonPi::StateHash#sync 
  0.00      0.000     0.000     0.000     0.000       52   Fixnum#divmod 
  0.00      1.946     0.000     0.000     1.946       13  *#<StateMachine::StateContext:0x007fc1da361980>#write 
  0.00      0.001     0.000     0.000     0.001       11   NixonPi::AbioCardClient#handle 
  0.00      0.000     0.000     0.000     0.000       23   Kernel#initialize_dup 
  0.00      0.001     0.000     0.000     0.001       11   NixonPi::Animations::Animation#time_diff_milli 
  0.00      0.000     0.000     0.000     0.000       11   Time#minus_with_duration 
  0.00      0.031     0.000     0.000     0.031       19  *#<StateMachine::StateContext:0x007fc1da365620>#write 
  0.00      1.947     0.000     0.000     1.947       33  *StateMachine::State#call 
  0.00      0.000     0.000     0.000     0.000       52   Bignum#<=> 
  0.00      0.002     0.000     0.000     0.002       14   NixonPi::StateHash#[] 
  0.00      0.000     0.000     0.000     0.000       38   Fixnum#+ 
  0.00      0.000     0.000     0.000     0.000        1   Module#module_eval 
  0.00      0.000     0.000     0.000     0.000       12   StateMachine::Branch#matches_requirement? 
  0.00      0.000     0.000     0.000     0.000       44   Kernel#nil? 
  0.00      0.000     0.000     0.000     0.000       26   Logger#format_severity 
  0.00      0.000     0.000     0.000     0.000       43   Array#first 
  0.00      1.948     0.000     0.000     1.948       11   NixonPi::HandlerStateMachine#handle 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#initialize 
  0.00      0.011     0.000     0.000     0.011       11   NixonPi::BarGraphDriver#write 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::TransitionCollection#initialize 
  0.00      0.028     0.000     0.000     0.028        2   <Class::NixonPi::HandlerStateMachine>#handle_around_transition 
  0.00      0.000     0.000     0.000     0.000       25   Hash#include? 
  0.00      0.000     0.000     0.000     0.000       14   Enumerable#all? 
  0.00      0.000     0.000     0.000     0.000        8   StateMachine::TransitionCollection#actions 
  0.00      0.000     0.000     0.000     0.000       38   Array#last 
  0.00      0.000     0.000     0.000     0.000       25   <Class::Hash>#allocate 
  0.00      0.000     0.000     0.000     0.000        9   Array#- 
  0.00      0.000     0.000     0.000     0.000       36   NilClass#nil? 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Branch#matches_conditions? 
  0.00      0.000     0.000     0.000     0.000       11   Regexp#=== 
  0.00      1.946     0.000     0.000     1.946       54  *Proc#call 
  0.00      0.000     0.000     0.000     0.000       14   Hash#delete 
  0.00      0.001     0.000     0.000     0.001        4   StateMachine::Branch#match 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Branch#match_query 
  0.00      0.029     0.000     0.000     0.029        2   StateMachine::TransitionCollection#perform 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::TransitionCollection#catch_exceptions 
  0.00      0.000     0.000     0.000     0.000       21   Array#empty? 
  0.00      0.000     0.000     0.000     0.000       33   String#=== 
  0.00      0.028     0.000     0.000     0.028        2   StateMachine::EvalHelpers#evaluate_method 
  0.00      0.000     0.000     0.000     0.000       11   Numeric#quo 
  0.00      0.001     0.000     0.000     0.000       11   NixonPi::AbioCardClient#connection 
  0.00      0.000     0.000     0.000     0.000       11   <Class::ActiveSupport::Duration>#=== 
  0.00      0.000     0.000     0.000     0.000       12   Kernel#respond_to_missing? 
  0.00      0.028     0.000     0.000     0.028        2   StateMachine::Transition#run_callbacks 
  0.00      0.011     0.000     0.000     0.011       11   NixonPi::Animations::Animation#write 
  0.00      0.000     0.000     0.000     0.000        1   StateMachine::Machine#event 
  0.00      0.029     0.000     0.000     0.028        2   StateMachine::Machine#transaction 
  0.00      1.944     0.000     0.000     1.944       11   Method#call 
  0.00      0.000     0.000     0.000     0.000       10   StateMachine::Transition#action 
  0.00      0.000     0.000     0.000     0.000        8   Kernel#Array 
  0.00      0.000     0.000     0.000     0.000       11   NixonPi::Driver#client 
  0.00      0.000     0.000     0.000     0.000       22   Fixnum#to_f 
  0.00      0.000     0.000     0.000     0.000       11   UnboundMethod#bind 
  0.00      0.000     0.000     0.000     0.000        6   Enumerable#detect 
  0.00      1.510     0.000     0.000     1.510        9  *Class#new 
  0.00      0.001     0.000     0.000     0.001        8   NixonPi::StateHash#[]= 
  0.00      0.029     0.000     0.000     0.029        2   StateMachine::Transition#perform 
  0.00      0.000     0.000     0.000     0.000       22   Float#/ 
  0.00      0.000     0.000     0.000     0.000        4   Array#include? 
  0.00      0.000     0.000     0.000     0.000       11   Rational#/ 
  0.00      0.000     0.000     0.000     0.000       11   Rational#to_f 
  0.00      0.030     0.000     0.000     0.030        2   StateMachine::Event#fire 
  0.00      0.001     0.000     0.000     0.001        2   StateMachine::Event#transition_for 
  0.00      0.000     0.000     0.000     0.000       11   String#upcase 
  0.00      0.000     0.000     0.000     0.000       18   Float#- 
  0.00      0.028     0.000     0.000     0.028        4  *StateMachine::Callback#run_methods 
  0.00      0.000     0.000     0.000     0.000        9   Hash#keys 
  0.00      0.028     0.000     0.000     0.028        4  *StateMachine::Transition#before 
  0.00      0.000     0.000     0.000     0.000        8   NilClass#to_a 
  0.00      0.000     0.000     0.000     0.000       22   Float#to_f 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Branch#match_states 
  0.00      0.000     0.000     0.000     0.000       10   Array#uniq 
  0.00      0.028     0.000     0.000     0.028        4  *StateMachine::TransitionCollection#run_callbacks 
  0.00      0.000     0.000     0.000     0.000       11   <Class::Range>#allocate 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Machine#write 
  0.00      0.000     0.000     0.000     0.000        8   StateMachine::TransitionCollection#success? 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#context 
  0.00      0.000     0.000     0.000     0.000       12   Symbol#to_sym 
  0.00      0.000     0.000     0.000     0.000        8   StateMachine::AllMatcher#matches? 
  0.00      0.000     0.000     0.000     0.000       15   Hash#empty? 
  0.00      0.000     0.000     0.000     0.000       11   Array#[]= 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::NodeCollection#each 
  0.00      0.028     0.000     0.000     0.028        2   StateMachine::Transition#pausable 
  0.00      0.029     0.000     0.000     0.029        2   StateMachine::TransitionCollection#within_transaction 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Branch#match_event 
  0.00      0.000     0.000     0.000     0.000       11   Fixnum#fdiv 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::TransitionCollection#reset 
  0.00      0.000     0.000     0.000     0.000        5   Symbol#to_s 
  0.00      0.028     0.000     0.000     0.028        2   StateMachine::Callback#call 
  0.00      0.000     0.000     0.000     0.000       11   Fixnum#- 
  0.00      0.000     0.000     0.000     0.000       11   Float#ceil 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::TransitionCollection#use_event_attributes? 
  0.00      0.028     0.000     0.000     0.028        8  *Kernel#catch 
  0.00      2.561     0.000     0.000     2.561        1   <Class::NixonPi::MachineManager>#start_state_machines 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#persist 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#after 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::StateCollection#match 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Branch#matches? 
  0.00      0.000     0.000     0.000     0.000        4   StateMachine::Transition#event 
  0.00      0.000     0.000     0.000     0.000       11   Kernel#kind_of? 
  0.00      0.029     0.000     0.000     0.029        2   StateMachine::Machine#within_transaction 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::StateCollection#match! 
  0.00      0.000     0.000     0.000     0.000       11   Float#< 
  0.00      1.510     0.000     0.000     1.510        1   NixonPi::Factory::ClassMethods#create 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#reset 
  0.00      0.000     0.000     0.000     0.000        2   StateMachine::Transition#to_name 
  0.00      1.510     0.000     0.000     1.510        1   NixonPi::Animations::RampUpDownAnimation#initialize 
